filename,is_spam,in_reply,subj_caps,attachments
00731.23dbba60cc6ea56f735599461109200d,N,Y,N,N
01967.c30def1b9cb26faec22834ab35e8a4d8,N,N,N,N
00840.fd947072df20db5eebb0d015f20073a4,N,Y,N,N
2432.16b94633e0023cece6e08a08effe7714,N,N,N,N
1807.7f2b82a41322fa94c43a0dbb75472ff4,N,N,N,N
00188.f416128c8a1bc74ac615e5bdf7ae0172,N,N,N,N
1375.2a62b057a9e7fa1cffc53cb60af4cd32,N,Y,N,N
1840.0adb46c649c37f8f26c46c6d1b0d8d93,N,N,N,N
02412.23b29d8b8bea2c522888d2344a6b971b,N,N,N,N
02113.9c60c7a3fdfda46f4a2946ac84a2b368,N,N,N,N
02039.e857d7be701dfbf786040367b1a7c4ab,N,N,N,N
02204.ecd97a0ec1b96cb73d8a6765a6cd03cc,N,N,N,N
02015.3eb2d99abc124ddf8e557c21412b7c1a,N,N,N,N
02281.0c788946658a7633490bd31043cc513e,N,N,N,N
2318.150e3ecc4f38db3099d332e2f364a571,N,N,N,N
00937.1442bfa30552275d60548860104339c3,N,Y,N,N
1291.971dfb411b0cf9d2536772d1f62e3a4c,N,Y,N,N
02075.5273c4e858a891ff02f032381abbab4b,N,N,N,N
01110.852a6d27fe8dabfba9b811d8016faa1a,N,N,N,N
02491.c26245be2a5096fa86647d594561c511,N,N,N,N
1607.d2f250ddf3a443a4a10c5ea9825da694,N,N,N,N
02060.0b202908cd60ea1f719c700ed73f2806,N,N,N,N
0350.dabd503455d16db68a0e4bad24ffc736,N,N,N,N
00525.08f2f03dc58bc667d28140d30c203cea,N,N,N,N
0300.2e30b3bffb4f2887df203c197d11e936,N,N,N,N
02405.09deeb2c650f3f44789439c91e2d0a62,N,N,N,N
02434.37126367f2a918fead5ff8ea834cc334,N,N,N,N
0077.dc5578862c0e716ee82e78b0dffbc8d2,N,Y,N,N
0536.ba3a7bb7f4797867867494246c8f6dec,N,Y,N,N
1925.7a2a85df917680fae73bb7ea68c0027a,N,N,N,N
02268.4453eaf85c9daec0bb335986e639dbaa,N,N,N,N
00247.e14fcbf137267399278507b469811f0a,N,N,N,N
0460.635d9fbb23dbfb74a99d95e6ebd44c03,N,Y,N,N
0069.7173de1d2da14306c5a20e8abda7a6e2,N,Y,N,N
00943.c87bed16cca1b008f6e796a9e652ddbf,N,N,N,N
1578.0c18da688c1ae54f27a3a4eb27d4005b,N,N,N,N
0580.61bd3978cddfc54e52fc52925ecb3b4d,N,N,N,N
00118.f15bf997342540b404a4672c47d57d55,N,Y,N,N
0021.f8e73bdba7277d967af4d561f0402129,N,N,N,N
0513.c04bc05369ac4583d82e9a6b6ffc3972,N,Y,N,N
0852.cab2623799815a32681d15c6c82a41c5,N,Y,N,N
00395.01a60f5f85141b74be6aa6e347feb5d9,N,N,N,N
00329.84bd9e3cd5592c4335ded8736acbccae,N,N,N,N
01201.2da17f4409568ea3fad63130544ede70,N,Y,N,N
2160.51e6e82e73593cb2317ebea3b7301b65,N,N,N,N
00668.c788422df192a179d3a6ddbcb8b8b612,N,N,N,N
00335.a48aba9076c75a8eb74f74ae1f9be1e9,N,Y,N,N
0668.d9eabdd9363513f9740355970eff7ae6,N,Y,N,N
00261.9e12183461e1f5e5061eb9f8d39d9822,N,N,N,N
00055.8481bc92aa3ab9d23ca30c0eaecfc5e4,N,N,N,N
1979.3e2071d1c381de05d3395a56623f39d7,N,N,N,N
00033.2ceb520d2c6500ccf24357f2ebdce618,N,Y,N,N
00581.9922b0f34aa8f51fb4adf4bf4ecf1464,N,Y,N,N
0464.9699fdf835af939a7e52e229a2d62d8d,N,Y,N,N
00489.2a739cd71c4667d635698fff5120bceb,N,Y,N,N
01402.602c05e4bdb1f3e4d293f3f9f5a7baad,N,Y,N,N
01318.db11c5ecba49aba4fb12fbead712f815,N,Y,N,N
2206.533117a0e7f5c975be45c7ccdc006d86,N,N,N,N
2252.922a618f1b375c6392e72b0d4c61e4dc,N,N,N,N
2365.3213a2f82f944bdc6faddf9fad3b32d3,N,N,N,N
01754.8fbef0589564bb19c088156227772fb9,N,N,N,N
02025.0beab0f85f7c33fe9fd50d2006defbfc,N,N,N,N
00874.d9f0374ce55cb5e03ca46a5459894e34,N,Y,N,N
00684.1969c6baadceb721cc2a565b93e7f63f,N,N,N,N
02385.f62055b86361f86a511971dfcbe54fd6,N,N,N,N
0655.62691c84d110fdfa26e8579cd00c1a68,N,Y,N,N
01450.b1d4f6eb3023d388319422cec20d1b0d,N,Y,N,N
0849.84e6b16e331d3e5bcd798ca0f5374624,N,N,N,N
0491.4d902a53799cc4c52b72c0c41367a96b,N,Y,N,N
0501.343d33b8816a38b17fa642fbf07457fc,N,N,N,N
00584.1994033689471c5000d715aeaaf7be24,N,N,N,N
0759.063f18d8df64aaf029d8d9925828b52c,N,Y,N,N
2536.601b538e15f39aaac0e038cb860ae762,N,N,N,N
1939.f619d25a4c8a6f451c28382f0ad34373,N,N,N,N
01106.4a0535d0232e24b9b7107bcd16da1ae0,N,Y,N,N
00728.b5de363dc254b32b4a44fc37743d9322,N,N,N,N
1754.7cafcb2d9dcaadd665afabc65c267f36,N,N,N,N
1069.7e96836785285547e3c01a6db4daa9d0,N,Y,N,N
1550.bf1bd1651e108ceb8637a006d6861789,N,Y,N,N
02270.860a99063549ce66ec006fa54cf23720,N,N,N,N
01290.41e79a15cd074594f220dfaed53d51aa,N,Y,N,N
0879.267af96ab014056d029ea42fd1ecf2bd,N,Y,N,N
0301.a1d81dfa1becbc6fbf1cec39b45c2a05,N,N,N,N
2338.619a3bb68933a6e1ae01ea6fdd0e09f9,N,N,N,N
00273.b57629503558401c3945450dc5dfc5eb,N,Y,N,N
01069.a94a9df489c4da9bf8cf3cbca70b3e53,N,Y,N,Y
02146.08b5ca9cb17ad30a0295e17560307aeb,N,N,N,N
2147.45f983522c770a6d369e6a992bdc2329,N,N,N,N
01901.b9c2a64e9531ae9f0f6aedbb42b7c1fb,N,N,N,N
01340.2ad5807dd42687fa1f00f40143e175e4,N,Y,N,N
0622.aa081cbcc4734cedebbe0084f1988921,N,N,N,N
00574.6c736036ab8317e753dae53ef19123e9,N,Y,N,N
0353.f4c84bdca20621cd5aa9bf8d6210e0b4,N,Y,N,N
01674.6bb054bf786bfbfeacc78dd1918ffbfa,N,N,N,N
0865.4b2110ced3bc59bb5684c5ecfa980dd1,N,N,N,N
1874.465e3ebd33979810b218e99812b4cb72,N,N,N,N
01939.189b450fa1626558188f4eea2216a77f,N,N,N,N
02009.905783cbb4da8e14c78b45e7e22a024c,N,N,N,N
02267.411e9ce8e8de3ee987f22ab7ce7fc008,N,N,N,N
2017.4a2785d252ea596ccb66ca45428a8e87,N,N,N,N
1092.8d0dea0481c9364381de6277614ac9bf,N,N,N,N
00674.6dcadfb64e1a333f826a1c7b5c722f5f,N,Y,N,N
2284.878bd0c74c3210a9e3d19a80297ef938,N,N,N,N
00940.2d6167e70e2aaa01e531409f1dbdd551,N,N,N,N
01120.acaa2a2d6d3688986104cce5b2d3bc95,N,Y,N,N
01474.87ab36335ec20ae5f4f60955a1c07c5f,N,Y,N,Y
2124.6a0ca069f77dd04c1cb2a24df9a3f59e,N,N,N,N
01224.62979c059bdc69eae460be6a91f0bf1a,N,Y,N,N
01166.8ab8acc80452beed11a4b841a05d4456,N,N,N,N
1724.fd2c1f2000f8b5b8042872435656619d,N,Y,N,Y
01206.d6053e42110b3d3279a4e22613df13eb,N,Y,N,N
0629.8a0d84ac5694ddcc8474e5a1d55b53d3,N,Y,N,N
00750.5bf605243948976794d149274a18159b,N,Y,N,N
2442.ba0f88eeb7387e4481fabc6cb31d1b30,N,N,N,N
01612.cdcef456e3de75e0c6478cee11565c41,N,Y,N,N
1546.2bf79dda9e1450d2be84ab65f5c3ca6d,N,N,N,N
2533.ba0ac203656046766a368dbc29cf36a6,N,N,N,N
0373.24b5313473b0c23decb6632ca5e22237,N,Y,N,N
1497.82b5d123cc0c3630a6ecd3d0eefe7c08,N,Y,N,N
00516.139a390f9320423395da77f14f7118db,N,N,N,N
0772.f6e3d3c433121335121efc42f2d81aa7,N,N,N,N
0564.d200fee3d675d75d79f14c8308d631d1,N,Y,N,N
02342.fb90b37c6a682e01e61c9da213e727b7,N,N,N,N
01986.50558fe132d11c723dd80f7b17944d0a,N,N,N,N
02263.6bdea10315e48c5f22133ac71e43488b,N,N,N,N
00181.6831a0d4a6d648236f7ccd26b5e3e7ab,N,N,N,N
2194.146d97c64662ed368e4476b97c8ea5f7,N,N,N,N
0266.387a672eb91910a913cde6ebdf33ef05,N,Y,N,N
2025.d02c808f704b98db9eff4b691ad7265d,N,N,N,N
1675.550f474e8aea76f79d203152aac1767f,N,N,N,N
01690.c20b0ff2930d9b36d7aa70e54939d12c,N,N,N,N
2453.3c30230578edacb961366df72c6fd2ac,N,N,N,N
0493.5517cd8d833b17156176a79149073a46,N,Y,N,N
01543.044ee0da6eaa44adbadc131be0bcb2d2,N,Y,N,N
2239.cc8e1bac692f0485c46475711ea6b0a2,N,N,N,N
01485.4efa6516427c6184adbb4f559ee84055,N,Y,N,N
0332.daed28f33b65dd9f1c91fa3737d21340,N,Y,N,N
00066.7dda463deb5e41ba1af3a0da55ab504b,N,Y,N,N
0268.77ef28e27a9ee085646f260418072111,N,Y,N,N
00391.57ff08c2830235fc1315c1745829d190,N,N,N,N
0434.0f6c124ba411ccbf48ed5ff2e19c4603,N,Y,N,N
0770.2133e3c539e404d26e8278c7f44fab07,N,N,N,N
02371.32a223c606465d39cb1788f4dde71017,N,N,N,N
00205.a7ef07a6046817705ce83f59e2bd3ac8,N,N,N,N
00070.c62a036deb1de40aa32cabc761b0861c,N,Y,N,Y
0126.fc7d58812b4c004ee457355c9baf2e1e,N,Y,N,N
0737.aa298505cb31aac78d0dbf229fc45fb9,N,Y,N,N
00642.19131d951ee16af5a157685213dbc7b8,N,Y,N,N
00947.488310e3c7ba27ec9d99d390007b8c53,N,Y,N,Y
1119.ce22f4a2ffbc03cd2625cb10ba561058,N,Y,N,N
01810.185304bab9dec6787060fb4580a01729,N,N,N,N
1479.1ef8029a7d0ea41d3032b6174793a35f,N,Y,N,N
01965.05b80e8b7ec20c70737999bdf82714ed,N,N,N,N
01855.19acbc78b4bb1959ace6f1ec1d6329e8,N,N,N,N
00425.0ba16e840d94d629f8a3881b4e03a3ad,N,N,N,N
00837.d989d85087fd0d2297bdfc4c4d9039fb,N,Y,N,N
0517.a379a642533f85c04e63d9f3a0813b63,N,Y,N,N
1532.7629e5bf068e857d0149f49caf32df6f,N,N,N,N
0113.55a6bf6a4534d447af2060b174c0d70a,N,Y,N,N
1643.6376ec92af99da9b90e5a3ab60f9fd09,N,Y,N,N
02185.cb5555815172c9f244e7e5da118fbcdc,N,N,N,N
01842.87765cd89a91416e1ac34a38628be46d,N,N,N,N
0623.548822dc41bd6d1d7b5896c185874a5f,N,N,N,N
01133.d9329be5511d9ba5af54e36ce4cb3777,N,Y,N,N
2174.ee8fcfba2ef21c8cc97429a9f9c31f2f,N,N,N,N
0921.5a4eee7f38a1451abb6054901280b699,N,Y,N,N
01940.8cdfd0318485cb2a285f705c962b783e,N,N,N,N
00745.d2df6fc9d5de220dc9b34cf04addf9e2,N,Y,N,N
0220.1cca495dc30f98fc43adb00683029dbf,N,N,N,N
1886.bfb82bb59d7af53e18c36ad736c7d99b,N,N,N,N
01929.9db22d74f8863514abb093de574529c8,N,N,N,N
02254.a9356b1df0e51b1825e6339f9d1f42bd,N,N,N,N
02047.58252091629643882c4fb2e260954c60,N,N,N,N
00374.67d51286926b6af9ae9be32a9e446b29,N,Y,N,N
0062.b675bdb7b9e2321dfe97e48037fe7782,N,Y,N,N
0516.3b4b9b147de3e2b7ee1ca08792a9d948,N,N,N,N
00962.52e0a3b43febe264a7010803f7909f88,N,Y,N,N
0689.0b105c87d5d0ac5638013457882d917b,N,Y,N,N
01259.503b1765330dada13ff5c85d8b5d9d29,N,Y,N,N
01109.871741426740bcfa32cdde600ea0805d,N,N,N,N
0693.34e853f55e9434e84268d25d2f0a6f91,N,Y,N,N
00017.08ef2d89f14cf7e2a458b80697eb1837,N,N,N,N
01851.7d72251b2e0ef6c5092d34b393efac00,N,N,N,N
00409.6219d28fb4f2ca0173e3f76acbbec8ce,N,Y,N,N
2337.f9b3f7fca5d81b0c44d65c8963974f64,N,N,N,N
2056.0fd1b3fc03eea7295b13b1a8ba785ce5,N,N,N,N
1940.a50f7af9a2b291721d17dff887604026,N,N,N,N
01412.c6d74476958fabc3a2a7572079a6ce8c,N,Y,N,N
01480.1d6e92e72f85630b288a712075387058,N,Y,N,N
01540.a88bbd554b661bc22b47ebbd2763e88d,N,Y,N,N
00216.70fc915ba97c52baa07a10c19b89f848,N,N,N,N
0953.31be50aa4dfd43d0f597afe9968977b7,N,N,N,N
00174.ea47d0c060fa8ce10dfb448db1f27be8,N,N,N,N
0065.b72ddcc517cc317f3fc1e79c3feeca15,N,Y,N,N
00904.42d2e7951496bc3b1ee4b67185ce2746,N,Y,N,N
1941.a36b85a4d1e7b2898662ebb36e7c1072,N,N,N,N
01173.30be73e4da024638bfbdf5afc05b438f,N,Y,N,N
00850.9435ce0e094b16d0f2c9c458f2900706,N,N,N,N
00259.7310c53a2b5baca35187f0ee38aab709,N,N,N,N
01244.b9cb6115cc7d56d7cba71051834a4d06,N,Y,N,N
0744.8148cbab42e9b5a4f31f22017b3eccc4,N,N,N,N
01271.519b987eddc0633ac3a5908c33a1fa2c,N,Y,N,N
2364.3e4ea188baa5301f26758bee4aeeae57,N,N,N,N
1298.d2696bf43cfe971dae857c2d0946ad20,N,Y,N,N
1051.cf81a19208b703f18497a0d6fedb1f13,N,Y,N,N
1345.df3d6d8a5d9e6bba6484fbef2dae9102,N,Y,N,N
2402.f17c22d527836faa1f808a37f22f1b46,N,N,N,N
0572.ff4614fcac266492c9c3c1a9432cbe89,N,N,N,N
1755.864cc509960bb627696e65943038856e,N,N,N,N
2177.e47377131d2204e0b6830211bd69ac40,N,N,N,N
00222.09f314ba527328f1537a99a2423af0c6,N,Y,N,N
00505.22cfc49506156219ff2e4441d92e077a,N,Y,N,N
02449.7b52df455e5abff6fae35979800a27c0,N,N,N,N
02395.ff44e9fcba3b3fb6541d320cde0831a1,N,N,N,N
01638.1025c8d81a3ce398f65fb401537214fb,N,N,N,N
00037.5a7af2f7bd57a2f50b7cfa05d5e37c29,N,Y,N,N
02369.c227dfdc5a8086022f67503580b48b96,N,N,N,N
1435.450895e9e4b9c337afe2e04809840143,N,N,N,N
00468.0aeb96f2dc4a95abedb750a6cff7f343,N,N,N,N
02000.b361c999f4744dbbdcc4b63f9136c0ec,N,N,N,N
0074.78000652dcb19856e85ff9637f0e52dd,N,N,N,N
01228.8d68492f313838ba1c667c04e0886f86,N,Y,N,N
0872.b39e14fc64a28f30b5c413d51ed9dea1,N,N,N,N
00969.2d5fb4b3c8c376b12157cc8e0a2e7111,N,Y,N,N
2192.8b18ba01caeb845ee9204b43cd7e8dd6,N,N,N,N
01258.a655740f71f7f330ffd270d20444aac6,N,Y,N,N
1415.92155ef4a4f97a787d636892dd1a0219,N,Y,N,N
00045.f0a8de2cf2b3cf745341b960d7a0119f,N,Y,N,N
02402.7f699b32ac5965e5086d82b4199ba461,N,N,N,N
1956.c5282d8e2280070c5b5230239de77d0b,N,N,N,N
2279.3ed61b76cbe29d2ac01fea0a1c524d6e,N,N,N,N
01916.927341170e7ab60892b8ad1294be7454,N,N,N,N
0432.4428728444aeb681db1d4382bfeb8d02,N,N,N,N
00689.baf30774fe011781f6822746345015d5,N,Y,N,N
0474.0b5f82aa1324baf9cf718849c48d679e,N,Y,N,N
0970.f10c0a8d0caea18d4fe49bef77099b7e,N,N,N,N
00164.8a0a728a1d5e56631369e5192f0348b6,N,Y,N,N
00636.f15c6eabe3d5204cb8704b0a4b845403,N,Y,N,N
0727.a398f36f56d924dc775138b61dffbfb2,N,N,N,N
2341.23fc100bad93aab582c5fe870225bac2,N,N,N,N
01064.9f4fc60b4e27bba3561e322c82d5f7ff,N,Y,N,N
0735.2739927d718aa07e0f3c1c32ee9a11e8,N,N,N,N
00023.e0e815ea1d7fd40e7e70b4c0035bef0c,N,Y,N,N
02353.d1d5be2d594526feaefe01119c9b114e,N,N,N,N
2047.4766cf419e857e8607dd61aa15a7ab3c,N,N,N,N
01418.de6a5fe900081a0492fb84f6bfae46a1,N,N,N,N
00547.59bf01e07cf08c7e3a778b747e020989,N,Y,N,N
2096.8aecfec50aa2ec00803e8200e0d91399,N,N,N,N
00941.6805692546cf6517f808151dcc9dd6f4,N,N,N,N
2494.ad5de9e5dc49e51155a6d444e772b671,N,N,N,N
00463.4d93152b4c4c397486807b53501aed8b,N,Y,N,N
01192.bf5336caa5be79062f70233fa759a1b8,N,Y,N,N
1248.8ce46227810a3ac37f9fc83a21242daf,N,Y,N,N
02497.60497db0a06c2132ec2374b2898084d3,N,Y,N,N
2090.1cc5d751bc6c360a07a2a9660359a549,N,N,N,N
01589.be65e620bca0f1734cd13c71aea78d4c,N,Y,N,N
0454.c215b0f3f009fca9e6f019a5cbd00765,N,Y,N,N
1397.75ebdbdb545c2376e9869203c0c612a8,N,N,N,N
00047.39812fcb014cf9c22a2ff4fec61f3c19,N,Y,N,N
1363.8c11ccc4af2f95df4bc78e6dacd96a73,N,Y,N,N
00794.ce4c417f911968e4be6ee1203db0bd94,N,N,N,N
01308.18d641ec475649b1a8ea5ba7292b3e05,N,N,N,N
00481.a7bee7a7de9cfdb9ad19c88c0440be61,N,N,N,N
0741.4a16993a679f825b18b571c6356fbcb9,N,N,N,N
1042.5089423fc172a53a687d43ad6b432caf,N,Y,N,N
1145.34a6c095d84e586da2b0177b7914882f,N,Y,N,N
01360.542f5bf8fe1935cc079504c0a0269923,N,Y,N,N
00312.2909c5a1114ade0b2aa7c3da6960a3f7,N,N,N,N
02248.63dc24958fcab409ff3ea0484ee44c4c,N,N,N,N
00771.2ce14d08f77127e0720658404cc4ce11,N,N,N,N
1788.26beacaa0fa03cb6199c57b8a99a2852,N,N,N,N
0507.3e5a5811fbfca49dc665f982e81ea271,N,Y,N,N
0325.2de3d7f6cb27edcb0bcc965b3353a5ed,N,Y,N,N
00930.dd136d3d36e14ab324b79c3cf8c9e6e2,N,Y,N,N
0565.881770e64b20fa8ee779d12aeda1fc54,N,N,N,N
1457.8bdec7ac0e8bbe2ed09f7863a3807312,N,Y,N,N
2097.820c6aedfb66c0d1f181f002e9177fc3,N,N,N,N
1785.aabc3014dc8e7bbf3748d1e1b2afbf56,N,N,N,N
2050.24cc1daa8d252a81f59a09e8f69e9c71,N,N,N,N
00605.63a8dd42dd6ce5499718d03acfeb0746,N,Y,N,N
02173.e732f964a266e408f2ba0b5ded6f867c,N,N,N,N
2253.253c06a52eec701a5f77c89f712f0ca7,N,N,N,N
02446.00be6d27ed9c7ded51a87830b09b1eb4,N,Y,N,N
2412.07ac8dd0d5031b11cf24b9f8949fe5f0,N,N,N,N
2288.8ca5aa3a562f097ada2a1c13796a0c65,N,N,N,N
00488.88642710e6c206d0de1d8a0093ed2700,N,Y,N,N
2465.2586b48935009c0fcea80ef5d89f4e20,N,N,N,N
02366.27ba8f494336f24905ffd95e1b139438,N,N,N,N
1090.9fda543ea022ae10968dd56d2c710b9d,N,Y,N,N
1032.725446990feeb941bce8a383943cd2a2,N,Y,N,Y
01924.1df566db37be7bab3b91a279282a055a,N,N,N,N
0487.dfff66b5d13f537cc4535d860d297c0c,N,N,N,N
01654.ade7f371dd3f7c4393baf201b803755a,N,N,N,N
2303.3e767f2ef515f1e64c67026c5502a57e,N,N,N,N
02295.d6c2920e31d10893221d58aa148719c1,N,N,N,N
2202.689fbd0ef569291fa197e1a31abfbb77,N,N,N,N
0588.cb6d96aaef48d53bc690e780276d6595,N,Y,N,N
00713.7b4a3ad6c8b6bbcf358ee5ee23dcdc12,N,N,N,N
02052.b3ed6f4d14c22157fa06ea355abe575f,N,N,N,N
02231.f2e821bac37b113fc3e095f4f597d81d,N,N,N,N
00094.ef72156b3ba9ff0fc5fedc2125ceb736,N,Y,N,N
00624.2847b091fbcbd97af477c23439e0f22f,N,Y,N,N
0784.ef6fd2c8cbdbfd6e8b95db4658190bb6,N,N,N,N
0251.f9d83ac9ced9eab63df7da2bccb83bc8,N,Y,N,N
01215.94a01e7d8bb1206fbb2f1cc7fb3dcdbd,N,Y,N,N
1626.3c8c730d8741c9357da8984dd1057665,N,Y,N,N
0407.3436b9e83d36200b38a97b7fa179b6aa,N,Y,N,N
0750.afa51a5a148c9744496447cf28d7483c,N,Y,N,N
00793.6da29475fba399c38bb0a93efabcae5c,N,N,N,N
0685.1658351aa8cc515f74fb3eee7418d143,N,Y,N,N
00019.5322cb10d8819b39499924d852819c27,N,N,N,N
00362.bfb007d2df523d5e4ad58dfcdbc1b8cb,N,Y,N,N
1134.cd5158f0c8d2078b13d01514414e3e74,N,N,N,N
01758.ace2433031b3ea150e728b34850cdceb,N,N,N,N
0185.2ed7f65beefa89e31abb4fbc75c18956,N,N,N,N
2413.da7ee8c166b4ad01e4fca703f80bab01,N,N,N,N
00263.6be4d6f2afb3d1b5b8acee019e560ce4,N,Y,N,N
1154.674eb8b1b601caf93e93010364a5a715,N,Y,N,N
1073.3c644d088e1e9201208b906f0f062c48,N,Y,N,N
0198.62d2556d8ae158aa2b1410cb82bfff59,N,N,N,N
01760.bfe819f6abc823642064dc200a54be39,N,N,N,N
1815.c20d5899b4b27415389a10cd4f400019,N,N,N,N
1749.6943600e0de67c472ee13c9f14345e0f,N,N,N,N
0547.48bed4a66cbab49616e6d2a8f04a170b,N,Y,N,N
00847.f752ba326e2f6670fb6fecc5fd655d3a,N,N,N,N
1095.60cfb65a74ce7c100cb31a7fbada7520,N,Y,N,N
01747.147241797a056a32e99562b240ebb283,N,N,N,N
02464.95f59bae730edc01ce4f88d98791ffca,N,N,N,N
2551.3b1f94418de5bd544c977b44bcc7e740,N,N,N,N
01287.c8de1608b71977e5dd6b71da6a2019d7,N,Y,N,N
2157.f89b3083fea3eaceabba7a30ca82369a,N,N,N,N
0406.9f6672caace4903c3d6180f2e95a3153,N,Y,N,N
2324.65b1fb56947693e7618b40f57c49c61b,N,N,N,N
1233.f19ee9e6ffb986dd0dd2691401e237ae,N,Y,N,N
00150.a4c5a8aaccd6b54f1000e9fa02f53114,N,Y,N,N
2333.4632abb5df000cd505ca4516b2dba0cf,N,N,N,N
01962.0d30a20c3c442d13266e8818fdbc2e40,N,N,Y,N
1843.22ff82ab4b9265075924f41abe0460f7,N,N,N,N
1211.84b0b651923557c12187ec32ed8d5c24,N,Y,N,Y
0986.1e2f19247a82ecf9458801167232ee0a,N,Y,N,N
1314.b6bab34941436986743c446720b95d75,N,Y,N,N
00131.0884e29887b7378ca04f4defe0a069e0,N,Y,N,N
01660.2ac623f4f429bbe90824fa535e73b558,N,N,N,N
0492.3aa3aaa0ac9343fd1aa11864e8c281b1,N,Y,N,N
01752.a672617b99187e1c4029bc33a4e8a596,N,N,N,N
00448.18e06f65c923e685fb4f72d90962c217,N,Y,N,N
01614.005f290e71d13de44d3503c640dfe57c,N,N,N,N
00355.9fabc0fb3da1d8376c6db0702b60fb39,N,Y,N,N
00831.dfa70bbdaef79d5863917ba90097ba7a,N,N,N,N
00892.9dc7dadb7e1258d9d1256673f2ae741c,N,Y,N,N
01906.9445c6890c7a515634bfd7f52116cb45,N,N,N,N
01107.18f0cd87bd40e5c64270187a75d668e8,N,Y,N,N
2370.798d5a7c04b417c51bc86de7509e4503,N,N,N,N
01867.bef318a5c37fc91ac6973482f70e50ce,N,N,N,N
01167.6c1a9d12bb40059b2b3aba3d1c5c0f3c,N,Y,N,N
01364.eaba5be49d5662dd5e3f89a7f430e614,N,Y,N,N
0649.60e2fd87157b13643293adc15ff03dd5,N,N,N,N
2212.1f18dd012ff40c3be511acf583b72ad6,N,N,N,N
1143.aabb3e2c8b41d8aa5f02c1dc00a0a8a2,N,N,N,N
2061.19ee158fcad270f48386e9a54e903dac,N,N,N,N
01529.a34b955e2414056d9d41b48c95f7f15e,N,N,N,N
0568.112e1928cfa88de3901d08715fd2e3b3,N,Y,N,N
0196.0e960d0db312a26fade743e699ac5428,N,Y,N,N
2139.9ba6145b574aaa5184fbe919d9a64fb4,N,N,N,N
00165.a626a87fa5b56f724e6a00e7c1ec163a,N,N,N,N
00054.f3e1dc8f3a7fdc5bec424db5e07e8ef8,N,Y,N,N
1198.b0a1f43fd2c1b88883e597b6446e8ab1,N,Y,N,N
00093.ee758841ef674e30d7d36f22fffeaeb6,N,Y,N,N
00267.332a04bf60ba54e3a303ee253fb977ee,N,Y,N,N
1805.3a7add5306fcbf4ac7eb42c57c125e85,N,N,N,N
0020.ef397cef16f8041242e3b6560e168053,N,N,N,N
0272.c3e06e3aa72f63dee68faaed6fbaaa1a,N,N,N,N
1694.597f15f5a0b581adc3126199cc7ed066,N,Y,N,N
2302.8d02dcc517d6da5c30cea81337abbb4b,N,N,N,N
01489.408e736d2c2fb22b64f9b588c788dad1,N,Y,N,N
0573.afc1bc63378e7961549e4bf789461719,N,N,N,N
01640.75e754f7e80ce9c9e26898513069d35f,N,N,N,N
0337.9ae9f15c4dceca867140e95cad506234,N,N,N,N
01442.a81b9c1ad6e37314caa3068a26ca203e,N,N,N,N
0876.22140b6b06918d04fc07c3d992a6b846,N,N,N,N
0780.a3cf52b9eac79db4f3d95e1735261df4,N,Y,N,N
01257.cd426b4dcf52fd10d26e645b7ace3e14,N,Y,N,N
00688.b05bdac7f180a6947d701b974b413dec,N,Y,N,N
0351.a7381397d31e8511581dc5cd59f39959,N,Y,N,N
1753.f51bd31e8f0e63be278c22d7a4d2bf10,N,N,N,N
2196.398bf8908844f5f3beb83f270f4bc198,N,N,N,N
1467.59a3ea5497660ce75f4b6c3d794cdc33,N,Y,N,N
1778.5e3a4fdad399e2557d6921d7e938faef,N,N,N,N
0408.3e476c9b90944c3b5fccdb2055bce897,N,Y,N,N
2197.ee9a24fff312f9634690428c61a9503e,N,N,N,N
00021.607c41268c5b0d66e81b58713a66d12c,N,Y,N,N
01744.add31f8a35fa0fd63e70eacd58c82a44,N,N,N,N
00595.7182665eb052808e2061bacbc75ed5ee,N,Y,N,N
0391.e1f15b5f5a6dbbb8cde6571055be3127,N,Y,N,N
1813.c86ae674674567c5779cfb7a30385e45,N,N,N,N
00496.6ebe7969144149d6c8c170732a1b63e1,N,Y,N,N
00848.a99e7c1ff97407816f4c0b323421b5c9,N,Y,N,N
1608.aeda79b0cdb36bdde6d6b275b7484a89,N,N,N,N
02329.26c7e9813ea8b29dce213bc8275e2904,N,N,N,N
01849.d52088ef45a2453969e563a04df1e1e4,N,N,N,N
02286.a21741fc63dabc4454c8d5140d559b22,N,N,N,N
2549.d05fe143eb28d1fb19fbdc39781d5e34,N,N,N,N
01459.47dae1d7997a3d599a8e8f92e53485f4,N,Y,N,N
1583.11883906b08a91ecad2910a1e5d869e1,N,Y,N,N
1911.bcd8913fc0feb8f2a32f80d1498d3718,N,N,N,N
0717.211b19b47bd1c85001dddbe5768d79a1,N,N,N,N
0783.0d6a8bdec2d44f848cebb2e00e930f1a,N,Y,N,N
0416.6071df16fc9f7c45f65163f5b10a16d2,N,N,N,N
00763.509a13b8ff69430aacaa8b786b322939,N,Y,N,N
01392.775dfd40216f19a11446aa0a3d8d1e73,N,Y,N,Y
00368.f86324a03e7ae7070cc40f302385f5d3,N,Y,N,Y
00308.ba65bb8c48b44b1767ed1c1de1825892,N,Y,N,N
0263.ffa4db454754b3c66fd025e92912941e,N,N,N,N
0950.11a0d8e3ec6c9a15acd578868f7508b0,N,N,N,N
00744.667c8aba4400684b27c339f72ad86968,N,N,N,N
